business_name,address,phone,region,district,town,open_date,status
미스코리아 에스테틱,"경기도 용인시 수지구 광교중앙로 308 (상현동, S타워 601호)",,경기도,용인시,수지구,,active
퀸스킨,"경기도 안양시 동안구 부림로 113, 217,218호 (관양동,현대아이파크)",,경기도,안양시,동안구,,active
숲속공방스킨케어,"경기도 용인시 기흥구 이현로 93 (보정동, 제이티타워 103호)",,경기도,용인시,기흥구,,active
사바비안용인점,"경기도 용인시 처인구 중부대로 1445 (김량장동, 2층일부)",,경기도,용인시,처인구,,active
비엔제이(B&J)에스테틱,"경기도 용인시 수지구 수지로 75 (상현동, 현대힐스테이트아파트 상가동 202호 일부)",,경기도,용인시,수지구,,active
레이디벅스킨케어,"경기도 평택시 평택5로34번길 6-8, 2층 (합정동)",,경기도,평택시,평택5로34번길,,active
미플러스,"경기도 용인시 기흥구 동백7로 73, 302호 (동백동,경안빌딩3층)",,경기도,용인시,기흥구,,active
벨루스퀸,"경기도 평택시 비전2로 216, 제1동 209호 (비전동, 로얄프라자)",,경기도,평택시,비전2로,,active
힐링타임365,"경기도 평택시 비전2로 195, 211호 (비전동, 티에스원주차빌딩)",,경기도,평택시,비전2로,,active
라벨르피부샵,"경기도 평택시 현신3길 5-104, 101호 (용이동)",,경기도,평택시,현신3길,,active
태후,"경기도 안양시 동안구 경수대로898번길 32 (비산동,지상1층)",,경기도,안양시,동안구,,active
미가,"경기도 안양시 동안구 관악대로 478 (관양동,지상3층)",,경기도,안양시,동안구,,active
휴앤미,"경기도 안양시 동안구 평촌대로227번길 26 (호계동,세종빌딩 601호)",,경기도,안양시,동안구,,active
골드스킨&바디,"경기도 파주시 새꽃로 13 (금촌동,파르테논프라자 301호)",,경기도,파주시,새꽃로,,active
에덴풋스킨,"경기도 용인시 수지구 신봉2로 3, 303호 (신봉동, 홍천말프라자)",,경기도,용인시,수지구,,active
수에스테틱,"경기도 용인시 수지구 대지로 58 (죽전동,선진포리스트 406호)",,경기도,용인시,수지구,,active
맘스바디디자인,"경기도 용인시 기흥구 서천로202번길 1, 5층 (농서동, 사랑돌봄산후조리원내)",,경기도,용인시,기흥구,,active
네츄럴페이스,"경기도 안양시 동안구 시민대로 187 (비산동, 안양건설타워 403호일부)",,경기도,안양시,동안구,,active
토케시,"경기도 안양시 동안구 시민대로 214 (호계동,다운타운빌딩 301호)",,경기도,안양시,동안구,,active
봄봄건강마사지,"경기도 용인시 기흥구 관곡로 60, 101호 (구갈동, 1층)",,경기도,용인시,기흥구,,active
떼즈블랑,"경기도 용인시 수지구 신봉2로 19 (신봉동, 신엘지프라자 202호 일부)",,경기도,용인시,수지구,,active
RS스킨앤바디,"경기도 용인시 기흥구 보정로 30, 202호 (보정동, 행원마을동아솔레시티아파트 중앙상가동)",,경기도,용인시,기흥구,,active
리즈에스테틱,"경기도 용인시 수지구 광교중앙로 308, 704호 (상현동, S타워)",,경기도,용인시,수지구,,active
피부엔 테르엔,"경기도 용인시 기흥구 흥덕2로87번길 18, 이씨티 A동 4층 408일부호 (영덕동)",,경기도,용인시,기흥구,,active
닥터큐,"경기도 안양시 동안구 동안로 120 (호계동,올림픽스포츠센터 409호)",,경기도,안양시,동안구,,active
오서영스킨케어,"경기도 안양시 동안구 경수대로 480 (호계동,삼익아파트 상가동 지하B111호)",,경기도,안양시,동안구,,active
Ree 쉼표,"경기도 용인시 기흥구 구갈로28번길 23, 2층 202호 (구갈동, 명지빌딩)",,경기도,용인시,기흥구,,active
피부천사,"경기도 용인시 수지구 성복2로 51 (성복동,데이파크 B동 406호)",,경기도,용인시,수지구,,active
그대애(愛),"경기도 용인시 기흥구 흥덕2로65번길 12-9 (영덕동, 1층일부)",,경기도,용인시,기흥구,,active
쉘위스파,"경기도 용인시 수지구 광교중앙로 338, 광교우미뉴브 1층 R-105호 (상현동)",,경기도,용인시,수지구,,active
하얀피부,"경기도 안양시 동안구 흥안대로133번길 5, 3층 (호계동)",,경기도,안양시,동안구,,active
황토 감성테라피,"경기도 용인시 기흥구 용구대로2394번길 33-1, 1층 (마북동)",,경기도,용인시,기흥구,,active
스파코지,"경기도 용인시 기흥구 죽전로 20, 221호 (보정동, 2층)",,경기도,용인시,기흥구,,active
닥터큐,"경기도 용인시 처인구 모현읍 백옥대로2332번길 21-37, 1층",,경기도,용인시,처인구,,active
뷰티아비스(수원점),"경기도 용인시 수지구 광교중앙로 305 (상현동, 광교2차 푸르지오시티 C동 302호)",,경기도,용인시,수지구,,active
뷰티앤바디라인,"경기도 용인시 처인구 고림로 50-1, 1층 (마평동, 퀸즈하임)",,경기도,용인시,처인구,,active
오!비비안뷰티케어,"경기도 용인시 처인구 백암면 근창로 38-3, 1층",,경기도,용인시,처인구,,active
약손체형관리#,"경기도 용인시 수지구 신봉2로 2, 센트럴500 508,509호 (신봉동)",,경기도,용인시,수지구,,active
토닥토닥,"경기도 용인시 수지구 성복2로 51 (성복동, YK타운 비동 402호 일부)",,경기도,용인시,수지구,,active
조은 피부관리실,"경기도 용인시 수지구 성복2로 51 (성복동, 데이파크 A동 122호)",,경기도,용인시,수지구,,active
예림뷰티샵,"경기도 안양시 동안구 시민대로 175, 동안프라자빌딩 지하1층 B01 일부호 (비산동)",,경기도,안양시,동안구,,active
아이부띠끄,경기도 파주시 문화로 89-1 (금촌동),,경기도,파주시,문화로,,active
명품피부관리,"경기도 평택시 안중읍 안현로서6길 48, 2층",,경기도,평택시,안중읍,,active
휴힐링샵,"경기도 평택시 정암로 1, 2층 (서정동)",,경기도,평택시,정암로,,active
멜라,"경기도 평택시 복창로57번길 28-5 (신장동, 석문사우나내)",,경기도,평택시,복창로57번길,,active
올가뷰티,"경기도 용인시 처인구 명지로16번길 26, 상가119동 B112호 (역북동, 역북동원로얄듀크)",,경기도,용인시,처인구,,active
효소욕 예스테틱,"경기도 파주시 로데오로 27, 광장프라자동 303호 (금촌동)",,경기도,파주시,로데오로,,active
피부관리실,경기도 파주시 조리읍 봉천로 22 (2층),,경기도,파주시,조리읍,,active
현희피부관리실,"경기도 용인시 기흥구 구성로 186, 108호 (언남동, 언동마을 신일아파트상가)",,경기도,용인시,기흥구,,active
닥터스킨케어,"경기도 파주시 미래로408번길 41, 한라비발디상가 202호 (야당동)",,경기도,파주시,미래로408번길,,active
수아로마샾,"경기도 평택시 서정로 252, 2층 (서정동)",,경기도,평택시,서정로,,active
피부텐(피부10),"경기도 용인시 기흥구 서천서로20번길 8-7 (서천동, 1층)",,경기도,용인시,기흥구,,active
퀸스킨,"경기도 용인시 처인구 금령로12번길 11, 103호 (김량장동)",,경기도,용인시,처인구,,active
다우에스라인,"경기도 용인시 처인구 금령로85번길 3, 3층 (김량장동)",,경기도,용인시,처인구,,active
G연정에스테틱,"경기도 용인시 기흥구 신갈로 52 (신갈동, 동인빌딩 701호)",,경기도,용인시,기흥구,,active
올가휴스킨&좌훈,"경기도 용인시 기흥구 죽전로 23 (보정동, 죽전엘림프라자2  제2층 202호)",,경기도,용인시,기흥구,,active
웰 스킨앤바디,"경기도 용인시 수지구 수지로342번길 16 (풍덕천동, 현대@상가 204호일부)",,경기도,용인시,수지구,,active
힐링앤뷰티,"경기도 용인시 처인구 중부대로1331번길 10-7, 1층 102호 (역북동, 헤라하우스)",,경기도,용인시,처인구,,active
미라클 뷰티케어,"경기도 용인시 기흥구 중부대로 579 (구갈동, 강남대프라자 5층 506호)",,경기도,용인시,기흥구,,active
마임용인서부지사,"경기도 용인시 처인구 중부대로 1393 (김량장동, 2층 일부)",,경기도,용인시,처인구,,active
데이스파,"경기도 용인시 수지구 수지로 119 (성복동, 모던프라자 C동 303호)",,경기도,용인시,수지구,,active
더말에스테틱,"경기도 용인시 수지구 광교중앙로 310, 3층 301호 (상현동)",,경기도,용인시,수지구,,active
올가뷰티,"경기도 용인시 기흥구 동백죽전대로527번길 98-2, 현암프라자 2층 202일부호 (중동)",,경기도,용인시,기흥구,,active
레몬스킨,"경기도 파주시 책향기로 439, 상가동 505호 (동패동, 책향기마을 10단지 동문굿모닝힐 )",,경기도,파주시,책향기로,,active
더맑은스킨,"경기도 양주시 옥정동로3길 24, 103호 (옥정동)",,경기도,양주시,옥정동로3길,,active
올가닉스킨앤바디(용인죽전뷰티센타),"경기도 용인시 수지구 대지로 58, 201-2호 (죽전동, 선진포리스트)",,경기도,용인시,수지구,,active
동안뷰티샵,"경기도 용인시 기흥구 동백3로11번길 21 (중동, 더드림오피스텔 105호)",,경기도,용인시,기흥구,,active
김선옥 피부관리,"경기도 파주시 번영로 18 (금촌동,3층)",,경기도,파주시,번영로,,active
에바뷰티슬림,"경기도 파주시 책향기로 419 (동패동,506호)",,경기도,파주시,책향기로,,active
예지원코스메틱,"경기도 파주시 문화로 76, 3층 (아동동)",,경기도,파주시,문화로,,active
벨라아띠스킨,경기도 용인시 수지구 신수로 801 (동천동),,경기도,용인시,수지구,,active
나나이스킨&바디,"경기도 용인시 기흥구 신갈로58번길 25 (신갈동, 3층)",,경기도,용인시,기흥구,,active
미에스테틱체형관리용인점,"경기도 용인시 처인구 금령로 62 (김량장동, 위너스프라자 601호 일부)",,경기도,용인시,처인구,,active
아미퓨어,"경기도 용인시 기흥구 동백3로11번길 12, 151호 (중동)",,경기도,용인시,기흥구,,active
에스지제이스파(SGJSPA),"경기도 용인시 수지구 수지로 74 (상현동, 성진빌딩 4층 일부)",,경기도,용인시,수지구,,active
솜씨좋은피부&체형,경기도 파주시 문화로 86 (금촌동),,경기도,파주시,문화로,,active
주이스킨바디,"경기도 용인시 기흥구 지삼로 106 (지곡동, 1층 일부)",,경기도,용인시,기흥구,,active
올가휴에스테틱,"경기도 용인시 수지구 성복2로76번길 26-3, 102호 (성복동, 드림타워)",,경기도,용인시,수지구,,active
황후스킨엔바디,"경기도 용인시 처인구 중부대로 1338 (김량장동, 4층 일부)",,경기도,용인시,처인구,,active
라벤다,경기도 파주시 파주읍 연풍5길 28 (외 3필지),,경기도,파주시,파주읍,,active
건강관리,"경기도 파주시 시청로 25 (금촌동,광우프라자 406호)",,경기도,파주시,시청로,,active
신데렐라 스킨케어,"경기도 파주시 쇠재안길 60 (금능동,103호)",,경기도,파주시,쇠재안길,,active
#힐링타임,"경기도 용인시 기흥구 동백중앙로 191 (중동, 씨티프라자 301호)",,경기도,용인시,기흥구,,active
마리안느,"경기도 용인시 기흥구 민속촌로 23 (보라동, 아쿠아폴리스1층이내)",,경기도,용인시,기흥구,,active
더스킨,"경기도 용인시 기흥구 구성로 470, 202호 (청덕동, 경남아너스빌상가)",,경기도,용인시,기흥구,,active
이지오스킨,"경기도 파주시 가람로 20, 207호 (와동동)",,경기도,파주시,가람로,,active
강지영웰니스&뷰티,"경기도 파주시 로데오로 20, 104호 (금촌동, 드림타운)",,경기도,파주시,로데오로,,active
럭키불가마사우나,"경기도 용인시 처인구 중부대로1388번길 20-5 (김량장동, 외6필지(2층일부))",,경기도,용인시,처인구,,active
족향,"경기도 용인시 기흥구 죽전로 3 (보정동, 메트로프라자, 401호)",,경기도,용인시,기흥구,,active
차품맘,"경기도 용인시 기흥구 강남로 13 (구갈동, 칼리지포인트 201호 일부)",,경기도,용인시,기흥구,,active
피부미인,"경기도 파주시 로데오로 22 (금촌동,금촌프라자  503호)",,경기도,파주시,로데오로,,active
듀에스테틱,"경기도 안양시 동안구 평촌대로223번길 52, 402호일부호 (호계동)",,경기도,안양시,동안구,,active
제이스킨케어,"경기도 용인시 기흥구 마북로154번길 14 (마북동, 교동마을정광아파트 제상가동 제2층 206호)",,경기도,용인시,기흥구,,active
주메디얼테라피,"경기도 용인시 수지구 동천로 39, 402호 (동천동, 동천코아프라자)",,경기도,용인시,수지구,,active
르네셀,"경기도 용인시 처인구 백암면 근창로 18, 1층",,경기도,용인시,처인구,,active
수 피부이야기,"경기도 파주시 법원읍 사임당로 847-10, 1층",,경기도,파주시,법원읍,,active
궁전에스테틱,"경기도 용인시 수지구 동천로 60 (동천동, 2층)",,경기도,용인시,수지구,,active
올가휴 보라점,"경기도 용인시 기흥구 한보라1로10번길 6-6 (보라동, 글로벌타운 2층 일부(203호))",,경기도,용인시,기흥구,,active
바비라인,"경기도 용인시 수지구 현암로125번길 7 (죽전동, 힐스테이트단지내상가 204호)",,경기도,용인시,수지구,,active
